GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022400709,362,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,7,17,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,31,1,1,20250203,POR,PHX,2024-25
Shot Chart Detail,0022400709,617,1630166,Deni Avdija,1610612757,Portland Trail Blazers,5,3,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-124,238,1,0,20250203,POR,PHX,2024-25
Shot Chart Detail,0022400716,52,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,7,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-97,243,1,0,20250204,POR,IND,2024-25
Shot Chart Detail,0022400716,64,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,6,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,191,163,1,0,20250204,POR,IND,2024-25
Shot Chart Detail,0022400716,183,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,10,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-36,251,1,0,20250204,POR,IND,2024-25
Shot Chart Detail,0022400716,198,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,9,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,29,1,0,20250204,POR,IND,2024-25
Shot Chart Detail,0022400716,338,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,0,0,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,158,221,1,0,20250204,POR,IND,2024-25
Shot Chart Detail,0022400716,380,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,8,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-178,185,1,0,20250204,POR,IND,2024-25
Shot Chart Detail,0022400716,415,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,6,27,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,44,256,1,1,20250204,POR,IND,2024-25
Shot Chart Detail,0022400716,470,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,3,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,6,1,1,20250204,POR,IND,2024-25
Shot Chart Detail,0022400716,491,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,1,47,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,0,20250204,POR,IND,2024-25
Shot Chart Detail,0022400732,23,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,10,1,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,227,83,1,1,20250206,POR,SAC,2024-25
Shot Chart Detail,0022400732,36,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,8,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-137,226,1,1,20250206,POR,SAC,2024-25
Shot Chart Detail,0022400732,47,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,7,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-237,53,1,0,20250206,POR,SAC,2024-25
Shot Chart Detail,0022400732,348,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,11,10,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,37,156,1,0,20250206,POR,SAC,2024-25
Shot Chart Detail,0022400732,382,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,8,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,25,1,1,20250206,POR,SAC,2024-25
Shot Chart Detail,0022400732,498,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,11,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,38,1,0,20250206,POR,SAC,2024-25
Shot Chart Detail,0022400747,10,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,11,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-173,180,1,0,20250208,MIN,POR,2024-25
Shot Chart Detail,0022400747,28,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,9,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,1,20250208,MIN,POR,2024-25
Shot Chart Detail,0022400747,190,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,9,14,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,67,91,1,0,20250208,MIN,POR,2024-25
Shot Chart Detail,0022400747,355,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,9,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-9,262,1,0,20250208,MIN,POR,2024-25
Shot Chart Detail,0022400747,507,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,11,12,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,36,1,0,20250208,MIN,POR,2024-25
Shot Chart Detail,0022400747,516,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,10,43,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,32,65,1,0,20250208,MIN,POR,2024-25
Shot Chart Detail,0022400747,545,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,9,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,15,254,1,0,20250208,MIN,POR,2024-25
Shot Chart Detail,0022400747,675,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,0,26,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,25,1,0,20250208,MIN,POR,2024-25
Shot Chart Detail,0022400763,9,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,11,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,174,95,1,0,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,39,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,8,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,4,1,1,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,210,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,6,47,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-91,246,1,1,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,246,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,4,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,172,193,1,0,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,319,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,11,20,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,0,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,324,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,10,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,1,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,383,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,7,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,0,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,558,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,8,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-2,252,1,1,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,562,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,7,53,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,32,1,0,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,571,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,7,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,129,232,1,0,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,623,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,4,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,0,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400763,648,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,2,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,21,1,1,20250210,DEN,POR,2024-25
Shot Chart Detail,0022400780,23,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,10,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,164,196,1,1,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,29,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,9,36,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,33,1,0,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,60,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,7,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,87,241,1,0,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,205,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,9,45,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-33,52,1,1,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,239,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,7,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,27,1,1,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,254,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,5,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,222,73,1,0,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,344,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,0,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,13,1,0,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,378,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,10,7,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,63,1,1,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,407,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,8,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-5,68,1,0,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,410,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,8,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,39,6,1,1,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,643,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,3,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-28,5,1,0,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400780,666,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,1,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,136,1,0,20250212,DEN,POR,2024-25
Shot Chart Detail,0022400796,33,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,10,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-196,165,1,0,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,42,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,9,36,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,38,1,0,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,51,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,8,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,23,1,0,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,63,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,8,6,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-4,1,1,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,268,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,6,12,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,15,1,1,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,344,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,11,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,6,1,0,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,398,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,7,42,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,37,1,1,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,405,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,7,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,1,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,414,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,6,51,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,1,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,418,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,6,17,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,1,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,425,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,6,3,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,10,1,1,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,460,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,3,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,92,278,1,1,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,627,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,3,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,10,1,0,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400796,670,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,0,46,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,8,1,1,20250220,POR,LAL,2024-25
Shot Chart Detail,0022400810,10,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,11,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-205,135,1,1,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400810,57,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,7,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,4,1,1,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400810,70,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,6,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,55,1,0,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400810,78,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,5,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,114,1,0,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400810,99,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,5,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,9,1,1,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400810,107,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,4,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,3,1,1,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400810,254,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,6,13,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,54,51,1,0,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400810,308,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,2,33,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,14,1,1,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400810,369,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,11,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,22,1,1,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400810,452,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,5,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,15,259,1,0,20250222,POR,CHA,2024-25
Shot Chart Detail,0022400827,13,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,11,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,62,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,35,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,9,6,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,31,1,1,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,60,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,7,16,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,73,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,6,37,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,32,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,75,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,6,29,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,25,1,1,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,82,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,5,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-2,254,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,233,1630166,Deni Avdija,1610612757,Portland Trail Blazers,2,7,31,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,22,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,348,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,11,22,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,16,41,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,358,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,10,30,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-12,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,405,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,7,46,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,32,1,1,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,462,1630166,Deni Avdija,1610612757,Portland Trail Blazers,3,4,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,35,1,1,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,565,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,9,4,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,36,62,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,619,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,6,13,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,6,247,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,648,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,4,21,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,-10,1,1,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400827,680,1630166,Deni Avdija,1610612757,Portland Trail Blazers,4,1,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-16,1,0,20250224,UTA,POR,2024-25
Shot Chart Detail,0022400839,11,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,11,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,7,1,1,20250226,WAS,POR,2024-25
Shot Chart Detail,0022400839,43,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,9,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,10,1,1,20250226,WAS,POR,2024-25
Shot Chart Detail,0022400839,68,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,7,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-8,1,0,20250226,WAS,POR,2024-25
Shot Chart Detail,0022400839,178,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,1,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-81,70,1,0,20250226,WAS,POR,2024-25
Shot Chart Detail,0022400867,17,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,10,54,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20250302,CLE,POR,2024-25
Shot Chart Detail,0022400867,88,1630166,Deni Avdija,1610612757,Portland Trail Blazers,1,5,55,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,26,59,1,1,20250302,CLE,POR,2024-25
