LOC_X,LOC_Y,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_MADE_FLAG,GAME_DATE,SEASON,PERIOD,ACTION_TYPE,SHOT_RESULT
7,8,Restricted Area,Center(C),Less Than 8 ft.,1,20251126,2025-26,1,Running Dunk Shot,Made
-18,44,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251126,2025-26,2,Driving Layup Shot,Made
5,44,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251126,2025-26,2,Driving Layup Shot,Made
-229,100,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251126,2025-26,2,Running Jump Shot,Missed
-174,233,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251126,2025-26,2,Jump Shot,Made
-25,22,Restricted Area,Center(C),Less Than 8 ft.,0,20251126,2025-26,2,Driving Layup Shot,Missed
69,137,In The Paint (Non-RA),Center(C),8-16 ft.,0,20251126,2025-26,2,Pullup Jump shot,Missed
-26,14,Restricted Area,Center(C),Less Than 8 ft.,1,20251126,2025-26,3,Putback Layup Shot,Made
72,82,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20251126,2025-26,3,Pullup Jump shot,Missed
-129,215,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251126,2025-26,3,Step Back Jump shot,Made
130,222,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251126,2025-26,3,Step Back Jump shot,Missed
17,25,Restricted Area,Center(C),Less Than 8 ft.,1,20251126,2025-26,3,Driving Layup Shot,Made
-59,255,Above the Break 3,Center(C),24+ ft.,1,20251126,2025-26,3,Step Back Jump shot,Made
-36,256,Above the Break 3,Center(C),24+ ft.,1,20251126,2025-26,3,Pullup Jump shot,Made
-93,229,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251126,2025-26,4,Pullup Jump shot,Made
-161,206,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251126,2025-26,4,Jump Shot,Missed
-23,-5,Restricted Area,Center(C),Less Than 8 ft.,0,20251022,2025-26,1,Driving Layup Shot,Missed
5,8,Restricted Area,Center(C),Less Than 8 ft.,1,20251022,2025-26,1,Driving Dunk Shot,Made
158,232,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251022,2025-26,1,Step Back Jump shot,Missed
4,15,Restricted Area,Center(C),Less Than 8 ft.,1,20251022,2025-26,1,Driving Layup Shot,Made
-4,15,Restricted Area,Center(C),Less Than 8 ft.,1,20251022,2025-26,2,Running Layup Shot,Made
-123,222,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251022,2025-26,2,Jump Shot,Missed
-12,-4,Restricted Area,Center(C),Less Than 8 ft.,0,20251022,2025-26,2,Driving Layup Shot,Missed
103,243,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251022,2025-26,2,Jump Shot,Missed
20,7,Restricted Area,Center(C),Less Than 8 ft.,0,20251022,2025-26,3,Running Layup Shot,Missed
-75,252,Above the Break 3,Center(C),24+ ft.,0,20251022,2025-26,3,Jump Shot,Missed
-18,6,Restricted Area,Center(C),Less Than 8 ft.,1,20251022,2025-26,3,Driving Layup Shot,Made
116,227,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251022,2025-26,4,Running Jump Shot,Missed
16,63,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251022,2025-26,4,Driving Floating Jump Shot,Made
-17,257,Above the Break 3,Center(C),24+ ft.,0,20251022,2025-26,4,Jump Shot,Missed
1,8,Restricted Area,Center(C),Less Than 8 ft.,1,20251022,2025-26,4,Running Dunk Shot,Made
-66,68,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20251022,2025-26,4,Turnaround Hook Shot,Missed
11,4,Restricted Area,Center(C),Less Than 8 ft.,1,20251024,2025-26,1,Cutting Layup Shot,Made
99,231,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251024,2025-26,1,Jump Shot,Missed
0,21,Restricted Area,Center(C),Less Than 8 ft.,0,20251024,2025-26,1,Driving Layup Shot,Missed
96,241,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251024,2025-26,1,Step Back Jump shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20251024,2025-26,1,Tip Layup Shot,Missed
5,8,Restricted Area,Center(C),Less Than 8 ft.,1,20251024,2025-26,1,Running Layup Shot,Made
16,17,Restricted Area,Center(C),Less Than 8 ft.,0,20251024,2025-26,2,Driving Layup Shot,Missed
127,222,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251024,2025-26,2,Jump Shot,Missed
-229,83,Left Corner 3,Left Side(L),24+ ft.,1,20251024,2025-26,2,Step Back Jump shot,Made
-13,90,In The Paint (Non-RA),Center(C),8-16 ft.,1,20251024,2025-26,2,Driving Floating Jump Shot,Made
120,225,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251024,2025-26,2,Jump Shot,Made
-6,5,Restricted Area,Center(C),Less Than 8 ft.,1,20251024,2025-26,2,Driving Reverse Layup Shot,Made
-131,225,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251024,2025-26,2,Pullup Jump shot,Made
-50,91,In The Paint (Non-RA),Center(C),8-16 ft.,0,20251024,2025-26,3,Driving Layup Shot,Missed
4,4,Restricted Area,Center(C),Less Than 8 ft.,1,20251024,2025-26,3,Driving Layup Shot,Made
1,90,In The Paint (Non-RA),Center(C),8-16 ft.,0,20251024,2025-26,4,Turnaround Fadeaway shot,Missed
-13,2,Restricted Area,Center(C),Less Than 8 ft.,1,20251024,2025-26,4,Running Dunk Shot,Made
7,17,Restricted Area,Center(C),Less Than 8 ft.,1,20251024,2025-26,4,Driving Layup Shot,Made
13,53,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251026,2025-26,1,Driving Finger Roll Layup Shot,Missed
37,246,Above the Break 3,Center(C),24+ ft.,1,20251026,2025-26,1,Jump Shot,Made
82,20,Mid-Range,Right Side(R),8-16 ft.,0,20251026,2025-26,1,Driving Hook Shot,Missed
-4,16,Restricted Area,Center(C),Less Than 8 ft.,1,20251026,2025-26,1,Running Layup Shot,Made
239,55,Right Corner 3,Right Side(R),24+ ft.,0,20251026,2025-26,2,Jump Shot,Missed
-15,21,Restricted Area,Center(C),Less Than 8 ft.,0,20251026,2025-26,2,Driving Layup Shot,Missed
-151,215,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251026,2025-26,2,Jump Shot,Made
-44,29,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251026,2025-26,2,Driving Floating Jump Shot,Made
137,224,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251026,2025-26,2,Step Back Jump shot,Missed
18,20,Restricted Area,Center(C),Less Than 8 ft.,0,20251026,2025-26,2,Driving Layup Shot,Missed
-28,79,In The Paint (Non-RA),Center(C),8-16 ft.,0,20251026,2025-26,3,Driving Layup Shot,Missed
-170,230,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251026,2025-26,4,Pullup Jump shot,Missed
-13,272,Above the Break 3,Center(C),24+ ft.,1,20251026,2025-26,4,Jump Shot,Made
1,22,Restricted Area,Center(C),Less Than 8 ft.,1,20251026,2025-26,4,Running Dunk Shot,Made
-5,34,Restricted Area,Center(C),Less Than 8 ft.,1,20251026,2025-26,4,Driving Layup Shot,Made
-183,190,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251026,2025-26,4,Step Back Jump shot,Missed
12,21,Restricted Area,Center(C),Less Than 8 ft.,0,20251027,2025-26,1,Driving Layup Shot,Missed
-1,20,Restricted Area,Center(C),Less Than 8 ft.,1,20251027,2025-26,1,Driving Layup Shot,Made
-28,58,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251027,2025-26,1,Driving Finger Roll Layup Shot,Missed
-230,63,Left Corner 3,Left Side(L),24+ ft.,1,20251027,2025-26,1,Jump Shot,Made
11,23,Restricted Area,Center(C),Less Than 8 ft.,1,20251027,2025-26,1,Driving Layup Shot,Made
-64,200,Mid-Range,Center(C),16-24 ft.,0,20251027,2025-26,2,Jump Shot,Missed
-9,25,Restricted Area,Center(C),Less Than 8 ft.,1,20251027,2025-26,2,Driving Reverse Layup Shot,Made
146,227,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251027,2025-26,2,Jump Shot,Made
200,136,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251027,2025-26,2,Jump Shot,Made
-15,29,Restricted Area,Center(C),Less Than 8 ft.,0,20251027,2025-26,3,Driving Reverse Layup Shot,Missed
131,239,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251027,2025-26,3,Jump Shot,Made
-223,52,Left Corner 3,Left Side(L),24+ ft.,1,20251027,2025-26,3,Step Back Jump shot,Made
-10,35,Restricted Area,Center(C),Less Than 8 ft.,0,20251027,2025-26,3,Driving Reverse Layup Shot,Missed
-109,237,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251027,2025-26,4,Jump Shot,Missed
229,111,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251027,2025-26,4,Step Back Jump shot,Missed
-7,19,Restricted Area,Center(C),Less Than 8 ft.,0,20251027,2025-26,4,Driving Layup Shot,Missed
192,200,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251027,2025-26,4,Step Back Jump shot,Missed
66,243,Above the Break 3,Center(C),24+ ft.,0,20251029,2025-26,1,Jump Shot,Missed
-43,250,Above the Break 3,Center(C),24+ ft.,0,20251029,2025-26,1,Step Back Jump shot,Missed
40,13,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251029,2025-26,1,Driving Floating Bank Jump Shot,Made
40,29,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251029,2025-26,2,Driving Layup Shot,Made
56,58,In The Paint (Non-RA),Right Side(R),8-16 ft.,1,20251029,2025-26,2,Driving Layup Shot,Made
5,51,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251029,2025-26,2,Cutting Dunk Shot,Made
23,26,Restricted Area,Center(C),Less Than 8 ft.,1,20251029,2025-26,3,Running Layup Shot,Made
-229,6,Left Corner 3,Left Side(L),24+ ft.,0,20251029,2025-26,3,Running Jump Shot,Missed
-169,184,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251029,2025-26,3,Jump Shot,Missed
48,26,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251029,2025-26,3,Running Layup Shot,Missed
-34,264,Above the Break 3,Center(C),24+ ft.,0,20251029,2025-26,3,Jump Shot,Missed
-26,15,Restricted Area,Center(C),Less Than 8 ft.,1,20251029,2025-26,3,Driving Reverse Layup Shot,Made
18,-1,Restricted Area,Center(C),Less Than 8 ft.,0,20251103,2025-26,1,Cutting Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20251103,2025-26,1,Tip Layup Shot,Made
10,5,Restricted Area,Center(C),Less Than 8 ft.,0,20251103,2025-26,1,Driving Layup Shot,Missed
1,2,Restricted Area,Center(C),Less Than 8 ft.,1,20251103,2025-26,1,Running Dunk Shot,Made
15,267,Above the Break 3,Center(C),24+ ft.,1,20251103,2025-26,1,Jump Shot,Made
224,33,Right Corner 3,Right Side(R),24+ ft.,0,20251103,2025-26,1,Jump Shot,Missed
-44,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251103,2025-26,2,Running Layup Shot,Missed
-13,6,Restricted Area,Center(C),Less Than 8 ft.,1,20251103,2025-26,2,Reverse Layup Shot,Made
-72,71,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20251103,2025-26,2,Driving Floating Jump Shot,Missed
-21,272,Above the Break 3,Center(C),24+ ft.,0,20251103,2025-26,2,Jump Shot,Missed
167,198,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251103,2025-26,3,Jump Shot,Made
146,211,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251103,2025-26,3,Jump Shot,Missed
15,263,Above the Break 3,Center(C),24+ ft.,0,20251103,2025-26,3,Step Back Jump shot,Missed
1,121,In The Paint (Non-RA),Center(C),8-16 ft.,1,20251103,2025-26,3,Turnaround Jump Shot,Made
17,15,Restricted Area,Center(C),Less Than 8 ft.,1,20251103,2025-26,4,Driving Layup Shot,Made
-51,245,Above the Break 3,Center(C),24+ ft.,0,20251103,2025-26,4,Jump Shot,Missed
229,19,Right Corner 3,Right Side(R),24+ ft.,1,20251103,2025-26,4,Jump Shot,Made
15,4,Restricted Area,Center(C),Less Than 8 ft.,1,20251103,2025-26,4,Driving Dunk Shot,Made
17,290,Above the Break 3,Center(C),24+ ft.,0,20251103,2025-26,4,Jump Shot,Missed
10,0,Restricted Area,Center(C),Less Than 8 ft.,1,20251103,2025-26,4,Running Finger Roll Layup Shot,Made
-221,116,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251105,2025-26,1,Jump Shot,Missed
17,6,Restricted Area,Center(C),Less Than 8 ft.,0,20251105,2025-26,1,Driving Layup Shot,Missed
-153,204,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251105,2025-26,1,Jump Shot,Missed
-13,17,Restricted Area,Center(C),Less Than 8 ft.,0,20251105,2025-26,2,Running Layup Shot,Missed
181,185,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251105,2025-26,2,Jump Shot,Missed
13,6,Restricted Area,Center(C),Less Than 8 ft.,0,20251105,2025-26,2,Driving Layup Shot,Missed
-4,87,In The Paint (Non-RA),Center(C),8-16 ft.,0,20251105,2025-26,2,Pullup Jump shot,Missed
-25,8,Restricted Area,Center(C),Less Than 8 ft.,0,20251105,2025-26,3,Running Layup Shot,Missed
-20,6,Restricted Area,Center(C),Less Than 8 ft.,0,20251105,2025-26,3,Putback Layup Shot,Missed
72,263,Above the Break 3,Center(C),24+ ft.,0,20251105,2025-26,3,Jump Shot,Missed
75,116,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20251105,2025-26,3,Driving Floating Jump Shot,Missed
-53,137,In The Paint (Non-RA),Center(C),8-16 ft.,1,20251105,2025-26,3,Step Back Jump shot,Made
-2,-4,Restricted Area,Center(C),Less Than 8 ft.,1,20251105,2025-26,4,Running Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20251105,2025-26,4,Driving Dunk Shot,Made
-6,111,In The Paint (Non-RA),Center(C),8-16 ft.,0,20251105,2025-26,4,Driving Floating Bank Jump Shot,Missed
5,6,Restricted Area,Center(C),Less Than 8 ft.,1,20251105,2025-26,4,Driving Layup Shot,Made
159,207,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251105,2025-26,4,Pullup Jump shot,Made
-1,41,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251108,2025-26,1,Driving Floating Jump Shot,Made
15,7,Restricted Area,Center(C),Less Than 8 ft.,1,20251108,2025-26,1,Driving Layup Shot,Made
-36,267,Above the Break 3,Center(C),24+ ft.,0,20251108,2025-26,1,Step Back Jump shot,Missed
45,254,Above the Break 3,Center(C),24+ ft.,1,20251108,2025-26,1,Jump Shot,Made
-116,134,Mid-Range,Left Side Center(LC),16-24 ft.,0,20251108,2025-26,1,Driving Layup Shot,Missed
125,215,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251108,2025-26,1,Jump Shot,Made
-21,8,Restricted Area,Center(C),Less Than 8 ft.,0,20251108,2025-26,2,Driving Finger Roll Layup Shot,Missed
48,13,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251108,2025-26,2,Turnaround Bank shot,Made
-98,257,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251108,2025-26,2,Jump Shot,Missed
-211,149,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251108,2025-26,2,Step Back Jump shot,Missed
20,9,Restricted Area,Center(C),Less Than 8 ft.,1,20251108,2025-26,3,Driving Layup Shot,Made
-28,9,Restricted Area,Center(C),Less Than 8 ft.,1,20251108,2025-26,3,Driving Layup Shot,Made
-2,17,Restricted Area,Center(C),Less Than 8 ft.,1,20251108,2025-26,3,Running Finger Roll Layup Shot,Made
11,9,Restricted Area,Center(C),Less Than 8 ft.,1,20251108,2025-26,3,Running Layup Shot,Made
-130,215,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251108,2025-26,4,Jump Shot,Made
1,8,Restricted Area,Center(C),Less Than 8 ft.,0,20251108,2025-26,4,Driving Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20251108,2025-26,4,Tip Layup Shot,Made
-161,188,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251108,2025-26,4,Fadeaway Jump Shot,Missed
-1,19,Restricted Area,Center(C),Less Than 8 ft.,1,20251108,2025-26,4,Driving Finger Roll Layup Shot,Made
103,247,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251108,2025-26,4,Pullup Jump shot,Missed
86,256,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251108,2025-26,4,Jump Shot,Missed
1,46,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251110,2025-26,1,Driving Layup Shot,Missed
223,112,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251110,2025-26,1,Jump Shot,Made
99,235,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251110,2025-26,1,Pullup Jump shot,Missed
22,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251110,2025-26,1,Running Layup Shot,Missed
22,64,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251110,2025-26,1,Driving Layup Shot,Missed
21,31,Restricted Area,Center(C),Less Than 8 ft.,1,20251110,2025-26,1,Running Finger Roll Layup Shot,Made
74,246,Above the Break 3,Center(C),24+ ft.,0,20251110,2025-26,2,Step Back Jump shot,Missed
-49,112,In The Paint (Non-RA),Center(C),8-16 ft.,0,20251110,2025-26,2,Turnaround Jump Shot,Missed
-55,267,Above the Break 3,Center(C),24+ ft.,0,20251110,2025-26,2,Jump Shot,Missed
96,237,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251110,2025-26,2,Jump Shot,Made
-10,118,In The Paint (Non-RA),Center(C),8-16 ft.,1,20251110,2025-26,2,Fadeaway Jump Shot,Made
-147,215,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251110,2025-26,3,Jump Shot,Missed
-51,263,Above the Break 3,Center(C),24+ ft.,0,20251110,2025-26,3,Pullup Jump shot,Missed
48,215,Mid-Range,Center(C),16-24 ft.,0,20251110,2025-26,3,Step Back Jump shot,Missed
12,20,Restricted Area,Center(C),Less Than 8 ft.,0,20251110,2025-26,3,Hook Shot,Missed
-4,10,Restricted Area,Center(C),Less Than 8 ft.,1,20251110,2025-26,4,Cutting Layup Shot,Made
-135,226,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251110,2025-26,4,Jump Shot,Made
92,232,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251110,2025-26,4,Jump Shot,Made
194,174,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251112,2025-26,1,Jump Shot,Made
-18,4,Restricted Area,Center(C),Less Than 8 ft.,1,20251112,2025-26,1,Driving Layup Shot,Made
229,115,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251112,2025-26,1,Jump Shot,Made
-93,229,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251112,2025-26,1,Jump Shot,Made
-28,27,Restricted Area,Center(C),Less Than 8 ft.,0,20251112,2025-26,2,Driving Layup Shot,Missed
232,17,Right Corner 3,Right Side(R),24+ ft.,0,20251112,2025-26,2,Jump Shot,Missed
17,50,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251112,2025-26,2,Floating Jump shot,Made
22,11,Restricted Area,Center(C),Less Than 8 ft.,1,20251112,2025-26,3,Running Dunk Shot,Made
-29,42,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251112,2025-26,3,Fadeaway Jump Shot,Made
-86,251,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251112,2025-26,3,Jump Shot,Missed
237,68,Right Corner 3,Right Side(R),24+ ft.,0,20251112,2025-26,3,Step Back Jump shot,Missed
4,6,Restricted Area,Center(C),Less Than 8 ft.,1,20251112,2025-26,4,Driving Layup Shot,Made
-1,18,Restricted Area,Center(C),Less Than 8 ft.,1,20251112,2025-26,4,Driving Layup Shot,Made
16,15,Restricted Area,Center(C),Less Than 8 ft.,1,20251112,2025-26,4,Driving Layup Shot,Made
-202,158,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251112,2025-26,4,Step Back Jump shot,Missed
12,54,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251112,2025-26,4,Driving Finger Roll Layup Shot,Made
5,53,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251112,2025-26,4,Driving Floating Jump Shot,Missed
-153,212,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251112,2025-26,4,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20251116,2025-26,1,Tip Layup Shot,Made
151,199,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251116,2025-26,2,Pullup Jump shot,Made
93,-7,Mid-Range,Right Side(R),8-16 ft.,1,20251116,2025-26,2,Turnaround Jump Shot,Made
129,219,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251116,2025-26,2,Jump Shot,Missed
-6,69,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251116,2025-26,2,Fadeaway Jump Shot,Missed
31,3,Restricted Area,Center(C),Less Than 8 ft.,1,20251116,2025-26,2,Driving Layup Shot,Made
0,47,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251116,2025-26,2,Driving Hook Shot,Missed
7,0,Restricted Area,Center(C),Less Than 8 ft.,1,20251116,2025-26,3,Driving Layup Shot,Made
-192,180,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251116,2025-26,3,Jump Shot,Made
45,246,Above the Break 3,Center(C),24+ ft.,0,20251116,2025-26,3,Step Back Jump shot,Missed
-15,16,Restricted Area,Center(C),Less Than 8 ft.,1,20251116,2025-26,3,Driving Layup Shot,Made
-195,178,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251116,2025-26,4,Step Back Jump shot,Missed
25,13,Restricted Area,Center(C),Less Than 8 ft.,1,20251116,2025-26,4,Driving Layup Shot,Made
-17,57,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251116,2025-26,4,Driving Floating Jump Shot,Missed
-199,165,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251116,2025-26,4,Jump Shot,Missed
-44,57,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251116,2025-26,4,Fadeaway Jump Shot,Missed
-4,15,Restricted Area,Center(C),Less Than 8 ft.,1,20251116,2025-26,4,Driving Layup Shot,Made
175,67,Mid-Range,Right Side(R),16-24 ft.,0,20251116,2025-26,4,Step Back Bank Jump Shot,Missed
118,244,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251116,2025-26,4,Pullup Jump shot,Missed
210,4,Mid-Range,Right Side(R),16-24 ft.,1,20251116,2025-26,5,Jump Shot,Made
10,8,Restricted Area,Center(C),Less Than 8 ft.,0,20251118,2025-26,1,Driving Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20251118,2025-26,1,Tip Layup Shot,Missed
161,206,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251118,2025-26,1,Jump Shot,Missed
23,10,Restricted Area,Center(C),Less Than 8 ft.,0,20251118,2025-26,1,Driving Layup Shot,Missed
9,12,Restricted Area,Center(C),Less Than 8 ft.,1,20251118,2025-26,1,Running Layup Shot,Made
227,100,Above the Break 3,Right Side Center(RC),24+ ft.,1,20251118,2025-26,1,Jump Shot,Made
-44,202,Mid-Range,Center(C),16-24 ft.,0,20251118,2025-26,2,Turnaround Jump Shot,Missed
-16,5,Restricted Area,Center(C),Less Than 8 ft.,1,20251118,2025-26,2,Cutting Layup Shot,Made
200,144,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251118,2025-26,2,Jump Shot,Missed
-4,20,Restricted Area,Center(C),Less Than 8 ft.,1,20251118,2025-26,2,Driving Layup Shot,Made
-5,39,Restricted Area,Center(C),Less Than 8 ft.,0,20251118,2025-26,2,Driving Finger Roll Layup Shot,Missed
-148,225,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251118,2025-26,2,Jump Shot,Made
107,281,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251118,2025-26,3,Jump Shot,Missed
50,27,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251118,2025-26,3,Jump Bank Shot,Missed
-4,150,Mid-Range,Center(C),8-16 ft.,1,20251118,2025-26,4,Pullup Jump shot,Made
-207,150,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251118,2025-26,4,Step Back Jump shot,Missed
17,17,Restricted Area,Center(C),Less Than 8 ft.,1,20251118,2025-26,4,Driving Layup Shot,Made
-16,9,Restricted Area,Center(C),Less Than 8 ft.,0,20251119,2025-26,1,Driving Reverse Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20251119,2025-26,1,Tip Layup Shot,Made
27,34,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251119,2025-26,1,Driving Layup Shot,Missed
-29,9,Restricted Area,Center(C),Less Than 8 ft.,0,20251119,2025-26,1,Driving Reverse Layup Shot,Missed
18,5,Restricted Area,Center(C),Less Than 8 ft.,1,20251119,2025-26,1,Running Layup Shot,Made
-134,209,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251119,2025-26,1,Jump Shot,Made
23,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20251119,2025-26,2,Driving Finger Roll Layup Shot,Made
4,17,Restricted Area,Center(C),Less Than 8 ft.,0,20251119,2025-26,2,Driving Finger Roll Layup Shot,Missed
230,17,Right Corner 3,Right Side(R),24+ ft.,0,20251119,2025-26,2,Jump Shot,Missed
34,0,Restricted Area,Center(C),Less Than 8 ft.,1,20251119,2025-26,2,Driving Layup Shot,Made
0,109,In The Paint (Non-RA),Center(C),8-16 ft.,1,20251119,2025-26,3,Turnaround Jump Shot,Made
-7,11,Restricted Area,Center(C),Less Than 8 ft.,0,20251119,2025-26,3,Driving Layup Shot,Missed
227,92,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251119,2025-26,4,Jump Shot,Missed
11,11,Restricted Area,Center(C),Less Than 8 ft.,1,20251119,2025-26,4,Running Layup Shot,Made
-120,251,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251119,2025-26,4,Jump Shot,Made
199,165,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251119,2025-26,4,Jump Shot,Missed
24,15,Restricted Area,Center(C),Less Than 8 ft.,0,20251119,2025-26,4,Layup Shot,Missed
10,38,Restricted Area,Center(C),Less Than 8 ft.,1,20251119,2025-26,4,Driving Floating Jump Shot,Made
72,253,Above the Break 3,Center(C),24+ ft.,0,20251119,2025-26,4,Jump Shot,Missed
-11,18,Restricted Area,Center(C),Less Than 8 ft.,1,20251119,2025-26,4,Running Finger Roll Layup Shot,Made
1,43,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20251119,2025-26,4,Driving Floating Bank Jump Shot,Missed
-163,233,Above the Break 3,Left Side Center(LC),24+ ft.,1,20251119,2025-26,4,Jump Shot,Made
125,230,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251123,2025-26,1,Jump Shot,Missed
-188,172,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251123,2025-26,1,Jump Shot,Missed
134,216,Above the Break 3,Right Side Center(RC),24+ ft.,0,20251123,2025-26,1,Jump Shot,Missed
-167,193,Above the Break 3,Left Side Center(LC),24+ ft.,0,20251123,2025-26,1,Pullup Jump shot,Missed
-9,43,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20251123,2025-26,1,Driving Floating Jump Shot,Made
